Age,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Zero_Balance,Balance_Salary_Ratio,Products_Bucket,Age_Inactive,Germany_HighBal,Geography,Gender,Exited
50,130554.51,610,184758.17,3,0,0,0.7066199204077394,1,50,0,Spain,Female,1
57,90212.0,646,13911.27,1,0,0,6.484347989221026,0,57,0,Germany,Female,1
29,71996.29,628,34857.46,1,1,0,2.06538929143743,0,0,0,France,Female,0
32,85615.66,528,156192.43,2,0,0,0.5481386765115537,0,32,0,France,Female,0
27,62339.81,432,53874.67,2,0,0,1.1571050531714966,0,27,0,France,Female,0
47,142319.03,622,100183.05,1,0,0,1.4205757303682571,0,47,0,Spain,Female,0
54,0.0,721,4493.12,2,1,1,0.0,0,0,0,France,Male,0
36,0.0,614,130610.78,2,0,1,0.0,0,36,0,Spain,Male,0
24,87413.19,634,63340.65,1,0,0,1.380027043817141,0,24,0,France,Female,0
29,0.0,742,180066.59,2,1,1,0.0,0,0,0,France,Female,0
45,0.0,516,95273.73,1,0,1,0.0,0,45,0,France,Female,1
35,97560.16,718,53511.74,1,1,0,1.8231202513644416,0,0,0,France,Male,0
30,141787.31,636,109685.61,2,1,0,1.2926583290339633,0,0,1,Germany,Male,0
36,129934.64,691,75664.56,1,0,0,1.717223000794549,0,36,0,Spain,Male,1
37,166178.02,698,71972.95,2,1,0,2.3088634151661815,0,0,0,France,Female,0
39,163097.55,712,23702.42,2,1,0,6.880760244724179,0,0,0,Spain,Female,0
20,0.0,659,112572.02,2,0,1,0.0,0,20,0,France,Male,0
44,0.0,573,62424.46,2,0,1,0.0,0,44,0,Spain,Male,0
35,151958.19,778,131238.37,3,1,0,1.1578704621943858,1,0,1,Germany,Female,1
46,0.0,732,184350.78,2,1,1,0.0,0,0,0,France,Male,0
33,118400.91,550,13999.64,1,1,0,8.456821259599561,0,0,1,Germany,Male,1
20,0.0,790,168152.76,2,0,1,0.0,0,20,0,Spain,Male,0
43,116322.27,665,35640.12,4,0,0,3.263709726293674,1,43,1,Germany,Female,1
43,0.0,728,120088.17,1,1,1,0.0,0,0,0,Spain,Female,0
29,0.0,645,74346.11,2,1,1,0.0,0,0,0,Spain,Female,0
30,143138.91,647,2955.46,2,0,0,48.415642356060964,0,30,1,Germany,Male,0
32,0.0,596,146504.35,2,1,1,0.0,0,0,0,Spain,Male,0
40,0.0,610,149602.54,1,1,1,0.0,0,0,0,France,Male,0
36,129804.17,512,53020.9,1,0,0,2.448123699829693,0,36,0,France,Male,0
37,108308.11,768,41788.25,1,0,0,2.5917696536788766,0,37,1,Germany,Male,1
30,110153.27,666,74849.46,1,1,0,1.471644529639497,0,0,1,Germany,Male,0
30,116377.48,700,134417.31,1,1,0,0.8657859185999288,0,0,1,Germany,Female,0
37,117791.06,651,75837.58,2,1,0,1.5531812436361545,0,0,1,Germany,Female,0
26,0.0,542,54869.54,2,1,1,0.0,0,0,0,Spain,Female,0
35,105419.73,686,35356.46,1,0,0,2.9815413776894606,0,35,0,France,Female,0
47,99219.47,850,122141.13,2,1,0,0.8123279821630751,0,0,1,Germany,Female,0
55,119327.93,658,119439.66,1,1,0,0.9990561840498872,0,0,1,Germany,Female,0
36,83947.12,448,81999.53,2,0,0,1.0237387490056467,0,36,0,France,Female,0
32,99883.16,609,120594.85,1,1,0,0.8282470748371523,0,0,0,Spain,Male,0
50,165438.26,704,120770.75,1,0,0,1.3698423679378664,0,50,0,France,Male,1
31,156111.24,698,134790.74,1,0,0,1.1581662199775744,0,31,0,France,Male,0
44,111095.58,759,100137.7,2,0,0,1.1094170385675068,0,44,0,France,Male,0
56,119963.45,677,158325.87,1,0,0,0.7576948246371573,0,56,0,France,Female,1
22,0.0,544,70007.67,2,0,1,0.0,0,22,0,Spain,Male,0
35,153137.74,567,88659.07,1,0,0,1.7272458729166351,0,35,0,Spain,Male,0
40,156111.08,490,190889.13,1,0,0,0.8178059284678573,0,40,0,Spain,Male,0
34,113014.7,626,56646.28,2,1,0,1.995059603920965,0,0,0,France,Male,0
43,132615.73,718,32999.1,2,0,0,4.0186463071324035,0,43,1,Germany,Male,0
44,102016.38,616,178235.37,1,1,0,0.572365673739877,0,0,0,France,Male,1
35,0.0,772,25448.31,1,1,1,0.0,0,0,0,France,Female,0
32,0.0,561,84871.99,2,0,1,0.0,0,32,0,France,Male,0
49,0.0,814,157822.54,2,0,1,0.0,0,49,0,France,Male,0
56,0.0,651,84383.22,1,0,1,0.0,0,56,0,France,Female,1
42,80380.24,538,119216.46,1,0,0,0.6742321133162877,0,42,0,Germany,Female,0
26,108909.12,600,82547.01,1,0,0,1.3193427679237817,0,26,0,France,Female,0
35,90865.8,654,86764.46,1,1,0,1.0472577451903096,0,0,0,France,Female,0
40,99799.76,622,197372.13,2,0,0,0.5056400534358451,0,40,0,France,Male,0
28,200724.96,682,82872.64,1,1,0,2.422060380116042,0,0,0,France,Male,1
37,140363.95,610,129563.86,2,1,0,1.083348911116795,0,0,0,Spain,Female,0
36,151844.64,795,135388.89,1,1,0,1.121536031974027,0,0,0,France,Female,0
27,0.0,557,4497.55,2,1,1,0.0,0,0,0,France,Female,0
49,133231.48,824,67885.37,1,1,0,1.962565976056755,0,0,1,Germany,Male,0
27,0.0,698,111471.55,2,0,1,0.0,0,27,0,France,Male,0
36,126598.99,630,134407.93,2,1,0,0.9418941881316963,0,0,0,France,Female,0
71,113317.1,609,108258.22,1,0,0,1.0467200853654774,0,71,1,Germany,Female,1
47,0.0,694,197528.62,2,0,1,0.0,0,47,0,France,Male,0
58,93173.88,681,139761.25,1,1,0,0.6666598455591549,0,0,0,France,Female,0
32,0.0,721,136119.96,1,0,1,0.0,0,32,0,Spain,Female,1
44,105007.31,563,197812.16,2,1,0,0.5308408702434155,0,0,1,Germany,Male,0
32,0.0,654,51972.92,1,1,1,0.0,0,0,0,Spain,Female,1
27,0.0,659,99341.87,2,0,1,0.0,0,27,0,Spain,Male,0
44,131593.85,674,171345.02,1,1,0,0.7680006223663672,0,0,1,Germany,Female,1
44,119530.52,576,119056.68,1,0,0,1.0039715203588715,0,44,1,Germany,Male,1
54,118614.6,566,172601.62,2,1,0,0.687212048113754,0,0,1,Germany,Male,0
37,95829.13,545,104936.88,2,1,0,0.9131986466660085,0,0,0,Germany,Male,0
36,0.0,798,159044.1,2,1,1,0.0,0,0,0,France,Male,0
38,0.0,757,83263.06,1,0,1,0.0,0,38,0,France,Male,0
50,153590.73,641,130910.78,2,1,0,1.1732384205607778,0,0,0,France,Male,0
29,0.0,718,126336.72,1,0,1,0.0,0,29,0,France,Male,0
64,113109.52,699,27980.8,1,0,0,4.042253178851968,0,64,0,France,Male,1
35,130557.24,623,47880.71,1,1,0,2.726662017709894,0,0,0,France,Female,0
40,93183.19,644,73882.49,1,0,0,1.2612180339613084,0,40,0,France,Male,0
58,151933.63,586,162960.05,1,0,0,0.9323309465666797,0,58,0,France,Male,1
30,125495.64,500,68807.47,2,1,0,1.8238400010928886,0,0,1,Germany,Male,0
42,0.0,583,144039.05,2,0,1,0.0,0,42,0,France,Female,0
26,118547.72,595,151192.18,1,1,0,0.7840811338183377,0,0,1,Germany,Female,0
43,97792.21,670,120225.62,1,0,0,0.8133989793608105,0,43,0,Spain,Male,0
41,0.0,610,56118.81,3,0,1,0.0,1,41,0,France,Male,1
72,0.0,814,130853.03,2,1,1,0.0,0,0,0,Spain,Female,0
40,167181.01,660,185156.94,1,1,0,0.9029102937740613,0,0,0,France,Female,0
35,121355.19,580,35671.45,1,1,0,3.401930341201684,0,0,1,Germany,Male,0
81,0.0,850,59568.24,2,1,1,0.0,0,0,0,France,Female,0
35,0.0,676,139911.58,2,0,1,0.0,0,35,0,Spain,Male,0
46,113226.47,578,56770.76,1,0,0,1.9944153572128114,0,46,0,France,Male,0
33,118392.75,579,157564.75,1,1,0,0.7513863260258019,0,0,0,France,Female,0
52,145262.54,711,131473.31,1,1,0,1.1048739483782042,0,0,1,Germany,Female,0
40,163505.16,692,90424.09,1,0,0,1.8081835472875947,0,40,0,France,Male,0
33,118114.28,760,156660.21,2,1,0,0.7539471959906349,0,0,0,Spain,Female,0
51,108449.23,630,88372.69,3,0,0,1.2271664790731267,1,51,1,Germany,Female,1
32,0.0,808,46200.71,2,1,1,0.0,0,0,0,France,Male,0
36,103294.56,611,160548.12,1,0,0,0.6433829098533832,0,36,1,Germany,Female,0
42,0.0,697,1262.83,1,0,1,0.0,0,42,0,France,Female,1
38,0.0,655,188639.28,1,1,1,0.0,0,0,0,France,Female,0
28,0.0,601,14665.28,2,0,1,0.0,0,28,0,Spain,Male,0
42,119919.12,755,156868.21,1,0,0,0.7644528840299508,0,42,0,France,Male,0
37,0.0,553,30461.55,1,0,1,0.0,0,37,0,France,Male,0
28,0.0,723,123885.88,2,1,1,0.0,0,0,0,France,Male,0
34,0.0,507,60688.38,2,1,1,0.0,0,0,0,Spain,Female,0
43,0.0,777,21785.91,2,0,1,0.0,0,43,0,France,Male,0
34,0.0,566,188135.69,1,0,1,0.0,0,34,0,France,Male,0
26,0.0,732,154364.66,2,0,1,0.0,0,26,0,France,Male,0
42,0.0,697,61312.15,2,0,1,0.0,0,42,0,France,Female,0
29,128744.04,555,47454.93,1,1,0,2.7129178587375695,0,0,0,France,Male,0
62,137727.34,584,121102.9,2,1,0,1.1372659344579323,0,0,1,Germany,Female,0
44,106731.58,705,137419.87,1,0,0,0.7766766430746654,0,44,1,Germany,Female,1
38,123544.21,688,157664.02,1,1,0,0.7835866827023522,0,0,0,France,Female,0
37,133968.96,626,148689.65,2,0,0,0.9009911517637457,0,37,0,France,Female,0
76,126534.6,636,39789.62,1,1,0,3.180010766356493,0,0,0,Spain,Male,0
35,0.0,719,165162.4,1,1,1,0.0,0,0,0,Spain,Female,0
30,87609.68,706,137674.55,2,0,0,0.636348865139816,0,30,0,Spain,Male,1
41,0.0,731,101371.72,2,0,1,0.0,0,41,0,Spain,Male,0
49,0.0,738,65066.48,3,1,1,0.0,1,0,0,Spain,Male,1
34,0.0,426,107876.91,2,0,1,0.0,0,34,0,France,Male,0
36,108960.0,622,111180.3,2,0,0,0.9800209207843406,0,36,0,Spain,Female,1
30,0.0,701,115650.63,2,0,1,0.0,0,30,0,Spain,Female,0
51,144953.31,512,165035.17,1,1,0,0.8783123723726743,0,0,0,France,Male,0
41,103544.88,635,193746.55,2,0,0,0.5344319450749184,0,41,0,France,Male,0
33,0.0,685,58458.26,1,0,1,0.0,0,33,0,France,Male,0
53,0.0,609,52332.85,2,1,1,0.0,0,0,0,France,Male,0
38,101487.18,598,75959.1,1,1,0,1.3360590625868052,0,0,1,Germany,Male,1
52,105355.81,708,123.07,1,0,0,849.1642621100991,0,52,0,France,Male,1
36,77967.5,574,167066.95,1,0,0,0.46668137126241144,0,36,0,Spain,Male,1
44,0.0,629,117572.59,4,0,1,0.0,1,44,0,France,Male,1
54,0.0,422,7166.71,2,1,1,0.0,0,0,0,Spain,Female,0
28,120047.77,656,137173.39,1,1,0,0.8751471028958101,0,0,0,Spain,Male,0
32,175464.85,697,116442.42,3,0,0,1.5068678848491397,1,32,0,France,Male,1
52,79475.3,718,32421.32,3,1,0,2.45125271726391,1,0,0,France,Male,1
37,167735.69,586,104665.79,2,1,0,1.602568398247429,0,0,1,Germany,Male,0
37,0.0,481,44215.86,2,0,1,0.0,0,37,0,Spain,Female,0
33,74385.98,749,20164.47,1,0,0,3.6887798796655864,0,33,0,France,Female,0
49,94754.0,561,26691.31,1,1,0,3.5498613645652997,0,0,0,Germany,Male,0
27,0.0,676,107955.67,1,1,1,0.0,0,0,0,Spain,Male,0
43,86920.86,615,150048.37,1,1,0,0.5792817390702807,0,0,0,Germany,Male,0
39,132077.48,582,192255.15,2,0,0,0.6869870222617066,0,39,0,France,Female,0
40,127847.86,601,173245.68,1,0,0,0.7379527272903585,0,40,0,France,Male,0
34,0.0,708,121457.88,1,1,1,0.0,0,0,0,France,Male,1
42,176702.36,708,104804.74,2,1,0,1.685998877542394,0,0,1,Germany,Male,0
33,83555.58,797,69767.14,1,0,0,1.1976179958359217,0,33,0,Germany,Female,0
26,0.0,682,178373.43,2,0,1,0.0,0,26,0,France,Male,0
39,0.0,694,99924.04,2,0,1,0.0,0,39,0,Spain,Female,0
40,0.0,490,49594.19,1,1,1,0.0,0,0,0,France,Female,1
42,0.0,828,186071.14,1,1,1,0.0,0,0,0,Spain,Male,0
38,96858.35,594,77511.45,1,0,0,1.249584421599369,0,38,0,Spain,Female,0
33,0.0,579,54816.57,2,1,1,0.0,0,0,0,Spain,Male,0
35,0.0,723,61290.99,2,1,1,0.0,0,0,0,France,Female,0
42,132796.04,619,191821.35,3,1,0,0.6922865870426466,1,0,1,Germany,Female,1
30,154970.54,794,156768.45,1,1,0,0.9885251239957785,0,0,0,Spain,Female,0
44,88902.21,674,73731.32,1,0,0,1.2057427461932568,0,44,0,Germany,Male,0
28,98738.92,418,122190.22,1,0,0,0.808068861248787,0,28,0,France,Male,0
33,0.0,502,123509.01,2,1,1,0.0,0,0,0,France,Male,0
50,0.0,678,8199.5,1,0,1,0.0,0,50,0,France,Female,0
40,137456.28,599,14113.11,2,1,0,9.738926506878578,0,0,1,Germany,Male,0
29,0.0,736,51705.01,2,0,1,0.0,0,29,0,France,Male,0
60,73937.02,430,161937.62,1,0,0,0.45657434897246874,0,60,0,France,Female,1
45,158621.04,537,120892.96,1,0,0,1.312067534225862,0,45,0,France,Female,1
30,113257.2,683,65035.02,1,1,0,1.741453428423203,0,0,0,Spain,Male,0
31,0.0,828,164257.37,1,1,1,0.0,0,0,0,France,Male,0
29,116536.43,691,51987.99,1,0,0,2.2415597994883147,0,29,0,France,Female,0
28,0.0,608,10899.63,2,0,1,0.0,0,28,0,Spain,Female,1
60,101070.69,691,177355.8,1,0,0,0.5698720883552252,0,60,0,France,Female,1
39,0.0,718,63889.1,2,1,1,0.0,0,0,0,Spain,Male,0
31,127331.46,680,176433.6,3,1,0,0.7216921170790763,1,0,1,Germany,Female,0
41,0.0,838,81313.51,2,0,1,0.0,0,41,0,Spain,Female,0
31,0.0,695,13998.88,2,1,1,0.0,0,0,0,Spain,Female,0
46,105969.42,681,5771.56,1,0,0,18.357439333675178,0,46,0,France,Male,0
36,119547.46,762,42693.65,1,1,0,2.8000571500176252,0,0,0,France,Male,0
38,0.0,751,90839.61,2,0,1,0.0,0,38,0,Spain,Male,0
28,138668.18,678,54144.01,1,1,0,2.561051886406522,0,0,0,Spain,Male,0
37,51582.5,634,184312.88,2,1,0,0.2798622653920584,0,0,0,France,Female,0
37,0.0,749,20306.79,2,0,1,0.0,0,37,0,France,Male,0
37,169902.92,590,128256.18,1,1,0,1.3247049404953393,0,0,0,Spain,Male,0
27,87262.4,610,182720.07,2,0,0,0.4775716341853733,0,27,0,France,Female,0
33,0.0,502,4082.52,2,1,1,0.0,0,0,0,France,Male,0
40,0.0,578,102233.73,2,0,1,0.0,0,40,0,France,Female,0
32,0.0,547,132002.83,2,0,1,0.0,0,32,0,France,Female,0
27,0.0,579,126838.7,2,0,1,0.0,0,27,0,France,Female,0
39,0.0,661,181461.46,2,0,1,0.0,0,39,0,France,Male,0
46,0.0,794,195325.74,2,0,1,0.0,0,46,0,France,Male,0
61,0.0,719,29132.43,2,1,1,0.0,0,0,0,France,Male,0
69,0.0,728,131804.86,2,1,1,0.0,0,0,0,France,Female,0
19,150348.37,598,173784.04,1,1,0,0.8651398877601892,0,0,1,Germany,Male,0
46,115074.02,822,26249.86,2,0,0,4.383628574454323,0,46,1,Germany,Female,0
40,0.0,670,182650.15,1,1,1,0.0,0,0,0,Spain,Female,0
28,99986.98,850,196582.55,1,0,0,0.5086233308941669,0,28,0,France,Male,0
68,110357.0,723,141977.54,1,0,0,0.7772794395547383,0,68,1,Germany,Female,1
42,166685.92,705,55313.51,2,1,0,3.0134212523983313,0,0,1,Germany,Male,0
40,95312.8,677,62944.75,1,1,0,1.5142054864704926,0,0,0,Spain,Male,0
43,202443.47,736,72375.03,1,0,0,2.7971065834917996,0,43,0,France,Male,0
47,109493.62,661,188324.01,1,0,0,0.5814077482326961,0,47,1,Germany,Female,1
38,88977.39,501,133403.07,2,1,0,0.6669765772513537,0,0,0,Germany,Male,0
29,104982.57,516,157378.5,1,0,0,0.6670663587061848,0,29,0,France,Female,0
59,154110.99,517,101240.08,2,0,0,1.522217957374615,0,59,1,Germany,Female,1
32,185714.28,766,102502.5,1,1,0,1.811784768324984,0,0,0,France,Male,0
23,116022.53,520,37577.66,2,1,0,3.0874578816807197,0,0,1,Germany,Female,0
46,0.0,541,83456.67,2,1,1,0.0,0,0,0,France,Male,0
34,164011.48,790,199420.41,1,0,0,0.8224366681591511,0,34,1,Germany,Female,0
31,0.0,797,24748.89,2,1,1,0.0,0,0,0,France,Male,0
40,101514.89,811,121765.0,1,1,0,0.833688303795805,0,0,0,France,Male,0
32,0.0,722,113666.48,2,1,1,0.0,0,0,0,Spain,Female,0
28,0.0,675,134110.93,1,0,1,0.0,0,28,0,France,Male,0
39,134599.33,660,183095.87,2,0,0,0.735126329576251,0,39,1,Germany,Male,0
32,147511.26,566,159891.03,1,1,0,0.9225679353748902,0,0,0,Spain,Male,0
25,78396.08,768,8316.19,1,1,0,9.425789238913623,0,0,0,France,Male,0
31,0.0,610,63736.36,2,0,1,0.0,0,31,0,Spain,Female,0
31,110581.29,715,94715.24,1,1,0,1.1675008425165525,0,0,0,France,Female,0
42,151836.36,750,68695.38,2,0,0,2.2102527090947146,0,42,1,Germany,Male,0
45,83624.55,431,36899.62,2,0,0,2.2662098902403267,0,45,0,Germany,Male,0
24,148197.15,704,182775.08,2,0,0,0.8108126074265298,0,24,0,France,Male,0
30,122924.75,535,62390.59,1,0,0,1.9702134534478126,0,30,0,Spain,Female,1
38,72594.0,614,76042.48,1,1,0,0.9546380570694556,0,0,0,France,Female,0
38,115221.36,748,70956.75,1,1,0,1.6238023330784868,0,0,0,France,Male,0
51,117808.74,492,67311.12,2,1,0,1.750186147754669,0,0,1,Germany,Male,0
40,147754.68,573,110454.46,1,1,0,1.337685615541323,0,0,0,France,Male,0
53,0.0,706,88479.02,3,0,1,0.0,1,53,0,Spain,Female,1
31,113292.17,680,122639.73,1,1,0,0.9237727955467976,0,0,0,France,Male,0
36,0.0,458,79723.78,2,0,1,0.0,0,36,0,Spain,Male,0
44,115163.38,612,97677.52,1,1,0,1.179004145435455,0,0,1,Germany,Male,1
50,118098.62,809,100720.02,1,1,0,1.1725320097036347,0,0,1,Germany,Male,1
39,0.0,590,104730.52,2,1,1,0.0,0,0,0,France,Male,0
35,0.0,602,22499.29,1,1,1,0.0,0,0,0,France,Male,0
37,120825.7,540,28257.89,1,0,0,4.275670417344772,0,37,0,Spain,Male,0
25,0.0,494,109988.09,2,1,1,0.0,0,0,0,France,Male,0
29,0.0,797,149991.32,1,1,1,0.0,0,0,0,France,Male,0
61,133845.28,526,45180.8,2,1,0,2.9623715743949997,0,0,1,Germany,Male,0
38,0.0,631,181605.85,2,0,1,0.0,0,38,0,Spain,Male,0
29,108541.04,576,126469.09,1,1,0,0.8582348601159373,0,0,0,France,Female,0
39,0.0,405,160810.85,1,0,1,0.0,0,39,0,France,Male,1
30,0.0,555,88146.86,2,0,1,0.0,0,30,0,France,Male,0
37,113817.06,750,88333.74,1,0,0,1.2884745005192746,0,37,0,Spain,Female,0
28,137300.23,665,90174.83,1,0,0,1.5225834904985074,0,28,0,France,Male,0
37,158024.38,640,81298.09,1,0,0,1.943741067704448,0,37,0,Spain,Male,0
33,127837.54,457,60013.17,1,1,0,2.130122602711993,0,0,0,France,Female,0
36,161533.0,695,100940.91,1,0,0,1.6002570191112888,0,36,0,France,Male,0
31,161171.7,645,12599.94,2,0,0,12.790450553688853,0,31,0,France,Male,1
32,80958.36,647,128590.73,1,1,0,0.629576723168745,0,0,0,Spain,Male,0
25,0.0,808,23180.37,2,1,1,0.0,0,0,0,Spain,Male,0
33,146193.6,641,55796.83,2,1,0,2.620058880425995,0,0,0,France,Male,1
29,0.0,700,152097.02,2,1,1,0.0,0,0,0,Spain,Male,0
26,115021.76,660,162443.05,1,1,0,0.708070009335522,0,0,1,Germany,Male,0
41,126773.43,615,55551.26,1,1,0,2.2820571116278616,0,0,0,Spain,Male,0
40,92889.91,705,109496.69,1,1,0,0.8483275765908852,0,0,0,Germany,Female,0
48,0.0,718,72105.63,2,1,1,0.0,0,0,0,France,Male,0
61,146622.35,754,41815.22,1,1,0,3.5063511240375145,0,0,0,France,Male,1
45,131038.14,713,74005.04,1,0,0,1.770641153073452,0,45,1,Germany,Male,1
46,88820.29,587,70224.34,1,0,0,1.2647897468349742,0,46,0,France,Female,0
31,115406.97,569,145528.22,1,0,0,0.7930157943538761,0,31,0,Spain,Male,0
38,132951.92,568,124486.28,1,1,0,1.0679960233688133,0,0,0,France,Female,0
74,108891.7,634,10078.02,1,0,0,10.80379838516046,0,74,1,Germany,Male,0
46,141788.63,770,164967.21,2,0,0,0.8594906254968762,0,46,1,Germany,Female,0
64,116954.32,676,91149.48,1,1,0,1.2830905553102958,0,0,0,Spain,Female,0
47,90450.0,723,103379.31,2,0,0,0.8749248285287595,0,47,0,Germany,Female,1
39,125997.22,614,128049.34,1,1,0,0.9839663057513163,0,0,1,Germany,Female,1
41,0.0,601,54342.83,2,0,1,0.0,0,41,0,Spain,Female,0
60,0.0,592,13614.01,4,1,1,0.0,1,0,0,France,Male,1
36,0.0,605,35521.63,2,1,1,0.0,0,0,0,Spain,Female,0
31,144637.86,752,40496.72,2,0,0,3.5715062477591326,0,31,0,Spain,Female,0
29,86616.35,677,91903.9,1,0,0,0.9424562781745044,0,29,0,France,Female,1
31,0.0,850,178667.7,2,0,1,0.0,0,31,0,France,Male,0
48,127924.25,608,32202.61,2,0,0,3.972357446882508,0,48,1,Germany,Female,0
34,0.0,786,117034.32,2,0,1,0.0,0,34,0,Spain,Female,0
29,131240.61,777,163746.09,1,1,0,0.8014836172050446,0,0,0,France,Female,1
31,0.0,667,20346.69,2,1,1,0.0,0,0,0,Spain,Male,0
35,120046.74,848,84710.65,2,0,0,1.4171219661050165,0,35,0,Spain,Male,0
39,97819.36,486,120531.31,1,1,0,0.811561314970235,0,0,0,France,Female,0
64,62979.93,598,152273.57,1,1,0,0.4135945351873264,0,0,0,Spain,Female,0
40,0.0,506,144345.58,1,1,1,0.0,0,0,0,France,Female,0
46,161450.03,612,96961.0,1,1,0,1.6650856005445431,0,0,1,Germany,Male,1
30,0.0,545,170307.43,2,0,1,0.0,0,30,0,France,Male,0
56,119496.25,793,29880.99,2,0,0,3.9989388256940046,0,56,0,France,Male,0
30,0.0,682,195104.91,2,1,1,0.0,0,0,0,France,Female,0
62,43772.66,517,187756.24,3,0,0,0.2331343387876814,1,62,0,France,Male,1
32,100249.41,684,67599.69,2,1,0,1.4829643011040272,0,0,0,France,Male,0
46,0.0,692,105983.09,2,1,1,0.0,0,0,0,Spain,Male,0
60,108028.08,740,25980.42,2,0,0,4.15789745133253,0,60,0,France,Female,1
71,53013.29,666,112222.64,2,1,0,0.4723896854530828,0,0,0,Germany,Male,0
68,0.0,693,59864.96,2,1,1,0.0,0,0,0,France,Male,0
33,122088.67,757,42581.09,1,0,0,2.867136629507852,0,33,1,Germany,Male,0
18,90544.0,684,4777.23,1,1,0,18.94927619641583,0,0,0,Germany,Male,0
35,0.0,691,178038.17,2,1,1,0.0,0,0,0,Spain,Male,0
44,141252.18,842,128521.16,4,1,0,1.099049222328663,1,0,0,France,Male,1
35,147813.05,482,109029.72,2,0,0,1.3557009437340228,0,35,0,France,Female,0
55,134140.68,735,2267.88,1,0,0,59.121980889249315,0,55,0,France,Male,0
63,0.0,681,55054.48,2,1,1,0.0,0,0,0,France,Female,0
31,0.0,616,76456.17,1,1,1,0.0,0,0,0,France,Female,0
35,128548.49,850,75478.95,4,0,0,1.7030812818503458,1,35,0,France,Female,1
43,122198.21,635,179144.54,2,1,0,0.6821169536232943,0,0,0,France,Male,0
42,145177.84,638,193471.74,1,0,0,0.7503787872131237,0,42,1,Germany,Male,1
31,94222.53,820,103570.8,1,0,0,0.9097315099283781,0,31,0,Spain,Female,0
58,143212.22,694,102628.56,1,0,0,1.3954285685332763,0,58,1,Germany,Female,1
41,0.0,713,55772.04,2,0,1,0.0,0,41,0,France,Male,0
41,143350.41,543,192070.16,1,1,0,0.7463401064480477,0,0,1,Germany,Male,1
41,130931.83,649,144808.37,1,1,0,0.9041668367178174,0,0,0,France,Female,0
30,137851.31,777,5008.23,1,0,0,27.51946107485582,0,30,0,France,Female,1
33,0.0,561,173680.39,2,0,1,0.0,0,33,0,France,Male,0
41,0.0,724,115753.94,1,1,1,0.0,0,0,0,Spain,Male,0
51,0.0,665,38928.48,1,1,1,0.0,0,0,0,Spain,Female,1
60,140614.15,441,174381.23,1,1,0,0.806355957255507,0,0,0,France,Male,0
22,118680.57,579,49829.8,1,1,0,2.381670974577972,0,0,0,Spain,Male,0
35,122917.69,777,76169.68,1,1,0,1.6137139644808214,0,0,1,Germany,Male,0
36,0.0,739,133465.57,2,0,1,0.0,0,36,0,France,Female,0
40,131754.11,660,38761.61,2,1,0,3.398999964140701,0,0,0,France,Male,0
35,0.0,554,176779.46,2,1,1,0.0,0,0,0,France,Female,0
24,0.0,850,13159.9,2,1,1,0.0,0,0,0,France,Female,0
35,119948.09,842,48217.97,1,0,0,2.4875705557377104,0,35,1,Germany,Female,1
38,0.0,785,134964.85,1,0,1,0.0,0,38,0,France,Female,1
25,0.0,550,184221.11,2,1,1,0.0,0,0,0,France,Male,0
39,0.0,750,19264.33,2,0,1,0.0,0,39,0,Spain,Female,0
38,97266.1,490,92797.23,1,1,0,1.048146069165328,0,0,0,Spain,Female,0
28,113690.83,605,33114.24,1,0,0,3.43318755956472,0,28,1,Germany,Male,0
42,99056.22,563,154347.95,2,0,0,0.6417680198018839,0,42,0,Spain,Female,1
34,0.0,675,184842.21,2,1,1,0.0,0,0,0,France,Male,0
36,116338.68,621,155743.48,1,1,0,0.7469842911928563,0,0,0,Spain,Female,0
40,97339.99,850,88815.25,1,1,0,1.095970500893699,0,0,0,France,Male,0
41,0.0,711,193747.57,2,1,1,0.0,0,0,0,France,Male,0
55,137592.31,549,116548.02,2,1,0,1.1805531269160392,0,0,1,Germany,Female,1
34,108760.27,764,166324.79,2,0,0,0.6538990134963435,0,34,1,Germany,Male,1
30,128770.88,627,40199.01,2,1,0,3.2032549245634514,0,0,1,Germany,Male,0
34,0.0,850,51919.04,2,0,1,0.0,0,34,0,France,Female,0
36,44054.84,614,73329.08,1,1,0,0.6007744707219738,0,0,0,Spain,Female,0
44,119657.53,685,145387.05,1,0,0,0.8230217682952623,0,44,1,Germany,Female,1
49,108797.63,683,140763.18,2,0,0,0.7729070705345636,0,49,1,Germany,Female,0
35,0.0,643,67979.35,2,0,1,0.0,0,35,0,Spain,Male,0
49,102025.32,561,133051.64,1,0,0,0.7668041761516344,0,49,1,Germany,Female,1
20,122446.61,601,86791.9,2,0,0,1.4107906291874106,0,20,0,Spain,Female,0
27,158786.67,766,47579.25,2,1,0,3.337239085544948,0,0,0,France,Female,0
29,125689.29,699,151623.71,1,1,0,0.8289499119239865,0,0,0,France,Male,0
29,154640.41,850,164039.51,1,1,0,0.9426964717434736,0,0,1,Germany,Male,0
50,146710.76,792,16528.4,1,0,0,8.875746246082738,0,50,1,Germany,Female,1
67,136709.35,636,66753.1,1,1,0,2.047954357859667,0,0,1,Germany,Male,1
43,129305.09,850,19244.58,2,1,0,6.718690213545135,0,0,1,Germany,Male,0
40,0.0,628,103832.58,2,0,1,0.0,0,40,0,Spain,Male,0
63,0.0,736,502.7,2,1,1,0.0,0,0,0,France,Female,0
